longitude,latitude,z_seafloor_datum,z_water_surf,z_gps_datum
-70.634958685,41.345951535,-6.40265272802775,-5.97235272802775,-0.3303
-70.634959448,41.345947942,-6.42270292915744,-6.00640292915744,-0.3163
-70.634959897,41.34594438,-6.43045313028714,-6.04045313028714,-0.29
-70.634959979,41.345940795,-6.43440333141683,-6.07450333141684,-0.2599
-70.634960442,41.34593714,-6.44595353254653,-6.10855353254653,-0.2374
-70.634961519,41.345933482,-6.428135363064,-6.114135363064,-0.214
-70.634962238,41.345929876,-6.423135363064,-6.114135363064,-0.209
-70.634962305,41.345926358,-6.431435363064,-6.114135363064,-0.2173
-70.634962237,41.345922868,-6.48366169638011,-6.13436169638011,-0.2493
-70.634962348,41.345919256,-6.54179483623864,-6.16279483623865,-0.279
-70.634962228,41.345915651,-6.57572797609718,-6.19122797609718,-0.2845
-70.634961621,41.345912157,-6.57966111595572,-6.21966111595572,-0.26
-70.634961013,41.34590868,-6.56789425581425,-6.24809425581425,-0.2198
-70.634960966,41.34590514,-6.56752739567278,-6.27652739567278,-0.191
-70.634961179,41.345901589,-6.58566053553132,-6.30496053553132,-0.1807
-70.634961315,41.345898053,-6.61119367538986,-6.33339367538986,-0.1778
-70.63496111,41.345894558,-6.64272681524839,-6.36182681524839,-0.1809
-70.634960655,41.345891085,-6.67045995510692,-6.39025995510692,-0.1802
-70.634960325,41.34588764,-6.66976016775049,-6.40486016775049,-0.1649
-70.634960153,41.345884252,-6.63567454590557,-6.41047454590557,-0.1252
-70.634959814,41.345880816,-6.59578892406066,-6.41608892406066,-0.0797
-70.634959601,41.345877303,-6.58042865574673,-6.42932865574674,-0.0511
-70.634959878,41.345873698,-6.59415407093759,-6.46145407093759,-0.0327
-70.634960337,41.345870099,-6.62137948612844,-6.49357948612844,-0.0278
-70.634960425,41.345866549,-6.64910490131929,-6.52570490131929,-0.0234
-70.63496034,41.34586291,-6.66933031651015,-6.55783031651015,-0.0115
-70.634960224,41.345859192,-6.691255731701,-6.589955731701,-0.0013
-70.634960077,41.345855452,-6.69928114689185,-6.62208114689185,0.0228
-70.634959922,41.345851681,-6.69730656208271,-6.65420656208271,0.0569
-70.634959853,41.345847888,-6.69393197727356,-6.68633197727356,0.0924
-70.634959948,41.345844071,-6.70105739246441,-6.71845739246441,0.1174
-70.63495998,41.345840316,-6.70728280765527,-6.75058280765527,0.1433
-70.634959954,41.345836512,-6.72320822284612,-6.78270822284612,0.1595
-70.634960016,41.345832719,-6.75601040957207,-6.80351040957207,0.1475
-70.634960015,41.345828937,-6.77661040957206,-6.80351040957207,0.1269
-70.634959906,41.345825165,-6.81561040957206,-6.80351040957207,0.0879
-70.634959826,41.345821285,-6.84291040957206,-6.80351040957207,0.0606
-70.63495982,41.34581745,-6.83227239922219,-6.76717239922219,0.0349
-70.634959605,41.345813651,-6.82517131820757,-6.72887131820757,0.0037
-70.634959271,41.345809827,-6.81817023719294,-6.69057023719295,-0.0276
-70.634959269,41.345805974,-6.81276915617832,-6.65226915617832,-0.0605
-70.634959565,41.345802029,-6.81089881187495,-6.62329881187495,-0.0876
-70.634959733,41.345798019,-6.82907768660815,-6.60607768660815,-0.123
-70.634959642,41.345794044,-6.85785656134135,-6.58885656134136,-0.169
-70.634959633,41.34579006,-6.88303543607456,-6.57163543607456,-0.2114
-70.634960037,41.345786011,-6.88831431080777,-6.55441431080777,-0.2339
-70.634960511,41.345781944,-6.88239318554097,-6.53719318554097,-0.2452
-70.634960789,41.345777947,-6.89197206027418,-6.51997206027418,-0.272
-70.634961002,41.345773925,NaN,NaN,-0.3183
-70.63496137,41.345769959,NaN,NaN,-0.3592
-70.634961697,41.345765992,NaN,NaN,-0.4077
-70.634961682,41.345762009,NaN,NaN,-0.464
-70.634961254,41.345757985,NaN,NaN,-0.525
-70.634960719,41.345754023,NaN,NaN,-0.5485
-70.634960144,41.345749998,NaN,NaN,-0.5416
-70.634959865,41.345745998,NaN,NaN,-0.512
-70.634959963,41.345742053,NaN,NaN,-0.4559
-70.634960139,41.345738167,-7.02731663382337,-6.55521663382337,-0.3721
-70.634960694,41.345734183,-6.99539741454073,-6.57439741454073,-0.321
-70.634961882,41.345730242,-6.96917819525808,-6.59357819525808,-0.2756
-70.634963199,41.34572632,-7.08177522589471,-6.74547522589471,-0.2363
-70.634964043,41.345722337,-7.0651574369543,-6.7339574369543,-0.2312
-70.634964525,41.345718393,-7.0532396480139,-6.7224396480139,-0.2308
-70.634964935,41.345714585,-7.02452185907349,-6.71092185907349,-0.2136
-70.634965308,41.345710876,-6.97117786038765,-6.72967786038765,-0.1415
-70.634965363,41.345707182,-6.92711496837709,-6.76171496837709,-0.0654
-70.634965071,41.345703589,-6.87395207636653,-6.79375207636653,0.0198
-70.634964901,41.345700028,-6.81788918435596,-6.82578918435596,0.1079
-70.634965189,41.345696349,-6.7742262923454,-6.8578262923454,0.1836
-70.634965633,41.345692672,-6.76266340033483,-6.88986340033483,0.2272
-70.634965828,41.345688975,-6.78780050832427,-6.92190050832427,0.2341
-70.634965646,41.345685294,-6.84163761631371,-6.95393761631371,0.2123
-70.63496554,41.345681589,-6.90217472430314,-6.98597472430314,0.1838
-70.634965563,41.345677778,-6.96301183229258,-7.01801183229258,0.155
-70.634965171,41.345673953,-7.02707000302973,-7.02907000302973,0.102
-70.634964542,41.345670134,-7.08684226143325,-7.02174226143325,0.0349
-70.634964118,41.345666284,-7.14851451983677,-7.01441451983677,-0.0341
-70.634963723,41.345662365,-7.20296290055966,-7.00866290055966,-0.0943
-70.634963528,41.345658459,-7.24822671502442,-7.00292671502442,-0.1453
-70.634963349,41.34565453,-7.30229052948919,-6.99719052948919,-0.2051
-70.634962989,41.34565061,-7.35642579879183,-6.98832579879183,-0.2681
-70.634962762,41.345646732,-7.3949128541387,-6.9771128541387,-0.3178
-70.634962737,41.345642731,-7.40649990948558,-6.96589990948558,-0.3406
-70.63496266,41.345638666,-7.40697266128382,-6.95827266128382,-0.3487
-70.634962418,41.345634537,-7.42799669902641,-6.96939669902641,-0.3586
-70.634962247,41.34563043,-7.440620736769,-6.980520736769,-0.3601
-70.634962256,41.345626247,-7.4677447745116,-6.9916447745116,-0.3761
-70.634962136,41.345622099,-7.492460327894,-6.997460327894,-0.395
-70.634961804,41.345618036,-7.51873754101783,-7.00123754101783,-0.4175
-70.634961055,41.345614006,-7.52861475414166,-7.00501475414166,-0.4236
-70.634960325,41.345610079,-7.51029196726549,-7.00879196726549,-0.4015
-70.634959971,41.345606197,-7.46856918038932,-7.01256918038932,-0.356
-70.634959777,41.345602258,-7.45179193384121,-7.02329193384121,-0.3285
-70.634959546,41.345598274,-7.46846733326264,-7.04016733326264,-0.3283
-70.634959164,41.345594293,-7.50564273268407,-7.05704273268407,-0.3486
-70.634959055,41.345590318,-7.5381181321055,-7.0739181321055,-0.3642
-70.634959152,41.345586339,-7.54519353152694,-7.09079353152694,-0.3544
-70.63495919,41.345582257,-7.53326893094837,-7.10766893094837,-0.3256
-70.634959374,41.345578169,-7.4958443303698,-7.1245443303698,-0.2713
-70.63495996,41.345574017,-7.47521369245857,-7.17531369245857,-0.1999
-70.634961004,41.345569816,-7.45852580941339,-7.23852580941339,-0.12
-70.634962197,41.345565613,-7.45353792636821,-7.30173792636821,-0.0518
-70.634963249,41.345561432,-7.46095004332304,-7.36495004332304,0.004
-70.63496393,41.345557306,-7.50106216027786,-7.42816216027786,0.0271
-70.634964492,41.345553225,-7.55907427723268,-7.49137427723268,0.0323
-70.634965004,41.34554929,-7.48571353498186,-7.42411353498186,0.0384
-70.634965232,41.345545488,-7.47369718633955,-7.41639718633955,0.0427
-70.634964825,41.345541883,-7.48019718633955,-7.41639718633955,0.0362
-70.634963961,41.345538323,-7.49829718633955,-7.41639718633955,0.0181
-70.63496325,41.345534652,-7.53270283056355,-7.42480283056355,-0.0079
-70.634963048,41.345530882,-7.54230005098778,-7.43400005098778,-0.0083
-70.634962978,41.345527167,-7.51689727141201,-7.44319727141202,0.0263
-70.634962914,41.345523296,-7.51099449183625,-7.45239449183625,0.0414
-70.634963199,41.34551931,-7.54859171226048,-7.46159171226048,0.013
-70.634963931,41.345515312,-7.57718893268471,-7.47078893268471,-0.0064
-70.634964776,41.345511262,-7.57131645405903,-7.43821645405903,-0.0331
-70.634965086,41.345507219,-7.5313978625205,-7.38039786252051,-0.051
-70.634964805,41.345503252,-7.49837927098198,-7.32257927098198,-0.0758
-70.634964498,41.345499429,-7.49019929433309,-7.27349929433309,-0.1167
-70.634964246,41.345495476,-7.51390013534922,-7.24490013534922,-0.169
-70.634963551,41.345491467,-7.55400097636535,-7.21630097636535,-0.2377
-70.634962182,41.345487501,-7.57600181738148,-7.18770181738148,-0.2883
-70.634960818,41.345483442,-7.61829135057465,-7.21759135057465,-0.3007
-70.634960307,41.34547932,-7.60719798795718,-7.24909798795718,-0.2581
-70.634960122,41.345475087,-7.5944046253397,-7.2806046253397,-0.2138
-70.634959811,41.345470825,-7.61381126272222,-7.31211126272222,-0.2017
-70.634959658,41.345466521,-7.66461790010474,-7.34361790010474,-0.221
-70.634960136,41.345462071,-7.70872453748727,-7.37512453748727,-0.2336
-70.634960791,41.345457515,-7.7480804219612,-7.3884804219612,-0.2596
-70.634960567,41.345453049,-7.79180605955074,-7.39990605955074,-0.2919
-70.634959993,41.345448639,-7.80593169714027,-7.41133169714027,-0.2946
-70.634959916,41.345444214,-7.78455733472981,-7.42275733472981,-0.2618
-70.634959825,41.345439881,-7.75838297231934,-7.43418297231934,-0.2242
-70.634959446,41.345435615,-7.75450860990888,-7.44560860990888,-0.2089
-70.634959398,41.345431387,-7.75882712655885,-7.46542712655885,-0.1934
-70.634960124,41.345427164,-7.78122670831259,-7.51692670831259,-0.1643
-70.634960965,41.345422905,-7.79722629006633,-7.56842629006633,-0.1288
-70.634961534,41.345418665,-7.81502587182007,-7.61992587182007,-0.0951
-70.634961961,41.345414433,-7.81543023754757,-7.62723023754757,-0.0882
-70.634962449,41.345410186,-7.81273023754757,-7.62723023754757,-0.0855
-70.634962831,41.345405967,-7.80373023754757,-7.62723023754757,-0.0765
-70.634962801,41.345401858,-7.7969189892348,-7.6344189892348,-0.0625
-70.634962501,41.345397826,-7.78917521620117,-7.65087521620117,-0.0383
-70.634962274,41.345393916,-7.76803144316753,-7.66733144316753,-0.0007
-70.634962061,41.345389965,-7.7548876701339,-7.6837876701339,0.0289
-70.634961698,41.345385959,-7.77194389710026,-7.70024389710026,0.0283
-70.634961465,41.345381986,-7.80900012406663,-7.71670012406663,0.0077
-70.634961666,41.345377967,-7.82775635103299,-7.73315635103299,0.0054
-70.634962094,41.345373838,-7.84361257799936,-7.74961257799936,0.006
-70.63496227,41.345369699,-7.86576880496572,-7.76606880496572,0.0003
-70.63496218,41.345365497,-7.91417968272081,-7.77467968272081,-0.0395
-70.634962131,41.345361263,-7.92624537838953,-7.73544537838953,-0.0908
-70.634962171,41.345356989,-7.93821107405824,-7.69621107405824,-0.142
-70.634961805,41.345352727,-7.94677676972696,-7.65697676972696,-0.1898
-70.634961043,41.345348577,-7.94754246539567,-7.61774246539567,-0.2298
-70.634960374,41.345344405,-7.95870816106438,-7.57850816106438,-0.2802
-70.634959862,41.345340147,-7.9659738567331,-7.5392738567331,-0.3267
-70.634959125,41.345335992,-7.98710726200945,-7.52010726200945,-0.367
-70.634958142,41.345331822,-8.02847129582552,-7.54407129582552,-0.3844
-70.634957359,41.345327551,-8.04373532964159,-7.56803532964159,-0.3757
-70.634956992,41.345323167,-8.05047196478873,-7.58977196478873,-0.3607
-70.634957049,41.345318607,-8.02572181423299,-7.59602181423299,-0.3297
-70.634957615,41.345314003,-7.99617166367725,-7.60227166367725,-0.2939
-70.634958826,41.345309449,-7.9434215131215,-7.6085215131215,-0.2349
-70.63496056,41.345304984,-7.89047136256576,-7.61477136256576,-0.1757
-70.634962134,41.345300689,-7.87202121201002,-7.62102121201002,-0.151
-70.634963012,41.34529644,-7.86745697643595,-7.62715697643595,-0.1403
-70.634963689,41.345292354,-7.86224122187916,-7.61594122187916,-0.1463
-70.634964294,41.345288318,-7.86922546732237,-7.60472546732237,-0.1645
-70.634964799,41.34528435,-7.83600971276558,-7.59350971276558,-0.1425
-70.634964475,41.345280411,-7.79759997583782,-7.60119997583782,-0.0964
-70.634963979,41.345276514,-7.75356991700562,-7.62166991700562,-0.0319
-70.63496404,41.345272509,-7.71903985817342,-7.64213985817342,0.0231
-70.634964457,41.345268318,-7.73450979934122,-7.66260979934122,0.0281
-70.634964747,41.345264094,-7.80527974050903,-7.68307974050903,-0.0222
-70.634964819,41.345259873,-7.86474968167683,-7.70354968167683,-0.0612
-70.634965031,41.345255602,-7.91511962284463,-7.72401962284463,-0.0911
-70.634965231,41.345251345,-7.96648956401243,-7.74448956401243,-0.122
-70.634965246,41.34524715,-7.99582996357804,-7.76212996357804,-0.1337
-70.634965156,41.345242851,-7.99963091121149,-7.76933091121149,-0.1303
-70.634965234,41.345238532,-8.01753185884493,-7.77653185884493,-0.141
-70.634965254,41.345234243,-8.03437845096211,-7.77057845096211,-0.1638
-70.634965187,41.345229986,-8.05491523691538,-7.75091523691538,-0.204
-70.634964953,41.345225667,-8.07765202286865,-7.73125202286865,-0.2464
-70.634964496,41.345221321,-8.08218880882191,-7.71158880882192,-0.2706
-70.634963913,41.345216927,-8.08172559477518,-7.69192559477518,-0.2898
-70.634963749,41.345212485,-8.06386238072845,-7.67226238072845,-0.2916
-70.634964086,41.345207876,-8.03569916668172,-7.65259916668172,-0.2831
-70.634964531,41.345203312,-8.01570319928145,-7.65340319928145,-0.2623
-70.634964622,41.345198794,-8.03337494695897,-7.66487494695897,-0.2685
-70.634964418,41.345194288,-8.05244669463648,-7.67634669463648,-0.2761
-70.63496429,41.345189895,-8.06917264269449,-7.68037264269449,-0.2888
-70.634964212,41.34518555,-8.04223545761041,-7.66883545761041,-0.2734
-70.634963718,41.345181251,-8.01959827252633,-7.65729827252633,-0.2623
-70.634962694,41.345176991,-8.01798221338369,-7.64628221338369,-0.2717
-70.63496204,41.345172755,-8.07312721549142,-7.69432721549142,-0.2788
-70.634962003,41.345168441,-8.09227221759916,-7.74237221759916,-0.2499
-70.634962127,41.34516406,-8.09861721970689,-7.79041721970689,-0.2082
-70.634962128,41.345159677,-8.10666222181462,-7.83846222181462,-0.1682
-70.634962384,41.34515518,-8.11990722392236,-7.88650722392236,-0.1334
-70.634963393,41.345150653,-8.11656267955369,-7.92166267955369,-0.0949
-70.63496445,41.34514614,-8.09894480071877,-7.93874480071877,-0.0602
-70.634964823,41.345141725,-8.08282692188385,-7.95582692188385,-0.027
-70.634964848,41.345137475,-8.07780904304892,-7.97290904304892,-0.0049
-70.634965075,41.345133274,-8.082291164214,-7.989991164214,0.0077
-70.634965366,41.345128953,-8.11717328537908,-8.00707328537908,-0.0101
-70.634964812,41.345124756,-8.17795540654416,-8.02415540654416,-0.0538
-70.634963665,41.345120635,-8.17804703106848,-8.02664703106848,-0.0514
-70.634962929,41.345116451,-8.12537874988327,-8.02287874988327,-0.0025
-70.634963047,41.345112169,-8.08591046869805,-8.01911046869805,0.0332
-70.634963362,41.345107776,-8.05174218751284,-8.01534218751284,0.0636
-70.634963285,41.34510329,-8.02617390632763,-8.01157390632763,0.0854
-70.634963419,41.345098857,-8.04280562514241,-8.00780562514241,0.065
-70.634964385,41.345094384,-8.0570373439572,-8.0040373439572,0.047
-70.634965524,41.345089933,-8.07216906277198,-8.00026906277198,0.0281
-70.634965494,41.345085653,-8.11460078158677,-7.99650078158677,-0.0181
-70.63496467,41.345081471,-8.17803250040155,-7.99273250040156,-0.0853
-70.634964316,41.345077225,-8.21190832681945,-7.97510832681945,-0.1368
-70.634964533,41.345072986,-8.2178845861473,-7.9461845861473,-0.1717
-70.634964374,41.345068761,-8.21736084547515,-7.91726084547515,-0.2001
-70.63496353,41.345064512,-8.24144910020419,-7.89664910020419,-0.2448
-70.634962901,41.345060173,-8.3030402643267,-7.9041402643267,-0.2989
-70.634962943,41.345055688,-8.33653142844921,-7.91163142844921,-0.3249
-70.634962899,41.34505111,-8.35092259257173,-7.91912259257173,-0.3318
-70.634962285,41.345046515,-8.36011375669424,-7.92661375669424,-0.3335
-70.634961797,41.34504191,-8.35390492081675,-7.93410492081675,-0.3198
-70.634962052,41.345037271,-8.34979608493927,-7.94159608493927,-0.3082
-70.634962565,41.345032643,-8.35188724906178,-7.94908724906178,-0.3028
-70.634962651,41.345028195,-8.36737841318429,-7.95657841318429,-0.3108
-70.634962186,41.345023847,-8.39826957730681,-7.96406957730681,-0.3342
-70.634961693,41.345019558,-8.41701545644319,-7.97171545644319,-0.3453
-70.634961441,41.345015255,-8.45110191003895,-7.98790191003895,-0.3632
-70.634961076,41.345010985,-8.47908836363472,-8.00408836363472,-0.375
-70.634960585,41.345006575,-8.51477481723049,-8.02027481723048,-0.3945
-70.634960473,41.345002133,-8.52636127082625,-8.03646127082625,-0.3899
-70.634960652,41.344997662,-8.49284772442201,-8.05264772442201,-0.3402
-70.63496112,41.344993061,-8.45882553102332,-8.07112553102332,-0.2877
-70.634961983,41.344988557,-8.45560907970297,-8.11570907970297,-0.2399
-70.634962928,41.344984075,-8.46999262838262,-8.16029262838262,-0.2097
-70.634963434,41.34497968,-8.52157617706226,-8.20487617706227,-0.2167
-70.634963395,41.34497552,-8.56191933192592,-8.25691933192592,-0.205
-70.634963451,41.344971411,-8.57388879673127,-8.31298879673127,-0.1609
-70.63496358,41.344967279,-8.58595826153663,-8.36905826153663,-0.1169
-70.634963601,41.344963113,-8.58152794649735,-8.41122794649735,-0.0703
-70.634963736,41.34495888,-8.53375662596857,-8.40455662596857,-0.0292
-70.634964493,41.344954608,-8.4812853054398,-8.3978853054398,0.0166
-70.634965426,41.34495024,-8.45531398491102,-8.39121398491102,0.0359
-70.634965672,41.344945985,-8.47334266438224,-8.38454266438224,0.0112
-70.634965092,41.344941819,-8.51147134385347,-8.37787134385347,-0.0336
-70.634964358,41.344937619,-8.54429465283268,-8.36089465283268,-0.0834
-70.634964047,41.344933405,-8.54804570331246,-8.33314570331246,-0.1149
-70.634963844,41.344929134,-8.53529675379224,-8.30539675379224,-0.1299
-70.63496356,41.344924815,-8.56234435088503,-8.33604435088503,-0.1263
-70.634963268,41.344920512,-8.58406041570615,-8.39206041570615,-0.092
-70.634963523,41.344916063,-8.59257648052727,-8.44807648052727,-0.0445
-70.634963979,41.344911652,-8.57212521294399,-8.47422521294399,0.0021
-70.634963845,41.344907355,-8.50144354046282,-8.41794354046282,0.0165
-70.634963368,41.344903076,-8.48436186798164,-8.36166186798164,-0.0227
-70.634963054,41.344898786,-8.47358019550047,-8.30538019550047,-0.0682
-70.634962793,41.344894677,-8.43126382156577,-8.27746382156577,-0.0538
-70.634962092,41.344890562,-8.38341479277474,-8.25451479277474,-0.0289
-70.63496133,41.34488632,-8.3941657639837,-8.2315657639837,-0.0626
-70.63496093,41.34488201,-8.43941673519267,-8.20861673519267,-0.1308
-70.634960915,41.344877542,-8.48146770640164,-8.18566770640164,-0.1958
-70.634961036,41.344872986,-8.51851867761061,-8.16271867761061,-0.2558
-70.634960912,41.344868456,-8.53141636771791,-8.14401636771791,-0.2874
-70.634960619,41.344864,-8.50731636771791,-8.14401636771791,-0.2633
